縣市,20090601,20091020,20100322,20100528,20101020,20110301,20110321,20110530,20131021,20140320,20140528,20141020,20150320,20150528,20151021,20160321,20160530,20161020,20170320,20171020,20180320,20180528,20181020,20190320,20190528
台北市,336,336,336,334,372,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄市,94,94,88,86,85,84,132,132,140,250,164,155,155,156,145,153,155,160,161,163,163,164,158,162,160
台北縣,120,120,114,114,120,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宜蘭縣,80,80,81,76,103,103,103,98,70,71,70,71,70,71,70,72,72,57,59,58,58,58,57,56,56
桃園縣,70,70,71,71,82,82,80,78,102,113,111,105,0,0,0,0,0,0,0,0,0,0,0,0,0
新竹縣,18,18,13,13,14,16,16,16,23,26,25,24,24,24,23,25,25,25,24,27,27,25,27,28,28
苗栗縣,27,27,24,24,24,24,24,21,37,38,51,50,48,48,48,42,42,38,39,40,40,40,38,39,39
台中縣,54,54,54,54,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彰化縣,85,85,85,84,89,90,90,89,86,91,91,78,81,81,80,85,85,86,87,88,88,89,90,89,89
南投縣,44,44,43,43,46,46,46,43,43,49,49,50,50,51,49,49,49,42,42,42,42,42,42,43,43
雲林縣,66,66,67,66,67,67,67,67,69,69,70,50,57,57,57,57,57,58,46,58,58,65,67,68,67
嘉義縣,8,8,9,9,8,8,8,9,6,9,11,12,12,13,13,13,13,13,13,11,11,11,12,12,12
台南縣,65,65,66,66,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄縣,32,32,33,33,46,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
屏東縣,80,80,80,79,80,80,80,79,74,91,91,91,87,87,88,98,97,94,94,81,81,85,79,83,83
台東縣,17,17,17,17,17,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
花蓮縣,41,41,41,40,40,40,40,40,39,66,65,63,64,64,61,61,61,54,57,47,47,62,64,63,63
澎湖縣,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,16,16,15,15,15,14,17,17
基隆市,22,22,22,22,19,19,19,19,23,23,23,20,20,20,20,22,22,22,24,23,23,23,22,24,24
新竹市,46,46,45,45,46,47,47,47,128,128,129,138,138,138,154,73,82,73,74,71,71,71,64,69,69
台中市,122,122,121,121,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嘉義市,50,50,50,50,50,50,50,50,53,54,54,56,59,64,68,68,67,66,66,66,66,70,64,64,64
台南市,50,50,50,50,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
金門縣,19,19,20,20,18,19,19,19,7,7,7,7,7,7,7,7,7,6,6,6,6,7,8,8,8
連江縣,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1
臺北市,0,0,0,0,0,0,372,352,316,315,317,322,327,328,333,315,317,318,320,345,345,344,360,353,335
新北市,0,0,0,0,0,0,120,118,153,152,168,183,182,196,184,177,176,185,177,208,208,209,206,211,230
臺中市,0,0,0,0,0,0,188,189,166,179,176,162,175,174,174,188,185,176,174,189,189,152,174,172,185
臺南市,0,0,0,0,0,0,111,111,130,129,131,130,132,132,131,140,136,124,125,128,128,136,134,143,143
臺東縣,0,0,0,0,0,0,0,0,16,18,18,17,17,17,17,18,18,18,21,19,19,21,19,19,19
桃園市,0,0,0,0,0,0,0,0,0,0,0,0,109,105,126,123,122,123,127,133,133,141,143,146,146
