縣市,20090601,20091020,20100322,20100528,20101020,20110301,20110321,20110530,20131021,20140320,20140528,20141020,20150320,20150528,20151021,20160321,20160530,20161020,20170320,20171020,20180320,20180528,20181020,20190320,20190528
台北市,4524,4533,4456,4454,4744,4729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄市,1465,1651,1669,1660,1860,1671,2769,2762,3042,3031,3021,3128,3084,3061,3150,3021,3014,2991,2948,3014,3016,3006,2979,2951,2938
台北縣,1883,2083,2078,2069,2286,2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宜蘭縣,780,852,849,839,884,873,874,874,802,808,786,818,797,790,839,776,772,799,774,782,764,764,721,745,739
桃園縣,1897,1812,1849,1841,2058,2057,2006,2066,2572,2636,2553,2716,0,0,0,0,0,0,0,0,0,0,0,0,0
新竹縣,346,385,379,380,425,423,422,421,566,561,526,575,558,539,613,562,515,613,594,602,585,583,618,624,601
苗栗縣,580,624,616,613,672,664,655,648,812,801,786,908,884,869,965,945,908,953,915,812,848,847,775,774,772
台中縣,1528,1593,1600,1594,1627,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彰化縣,1479,1487,1468,1458,1538,1544,1538,1540,1660,1562,1449,1520,1476,1415,1433,1459,1362,1547,1521,1540,1542,1515,1518,1590,1606
南投縣,615,654,648,647,764,757,758,750,865,838,830,832,797,757,787,782,758,743,731,686,727,726,722,695,687
雲林縣,703,758,786,780,819,808,828,826,977,939,886,962,936,933,977,965,891,996,1025,1007,1040,1035,1119,1095,1093
嘉義縣,318,301,294,292,323,318,318,315,376,375,326,361,330,306,303,285,285,326,313,342,321,315,322,330,326
台南縣,906,974,974,972,1026,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄縣,1202,1128,1128,1098,1084,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
屏東縣,904,954,946,949,983,995,992,985,934,921,911,973,958,954,998,989,985,1045,1024,967,1014,1012,1051,1050,1039
台東縣,281,317,311,311,330,327,327,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
花蓮縣,655,665,657,645,612,680,679,675,776,743,721,723,710,685,679,704,674,675,642,653,649,642,697,709,710
澎湖縣,109,121,118,108,108,109,108,108,120,120,112,116,105,108,111,104,102,120,119,116,126,126,147,145,145
基隆市,375,411,404,405,401,409,410,413,420,418,411,397,402,408,441,429,415,416,422,433,432,431,406,412,406
新竹市,1101,1185,1178,1169,1120,1165,1166,1212,1260,1241,1229,1341,1327,1308,1388,1330,1250,1401,1343,1255,1322,1319,1241,1278,1286
台中市,1906,1925,1930,1926,1943,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嘉義市,786,813,803,801,800,762,799,796,820,803,896,805,912,888,904,881,864,1018,1012,902,1016,1013,1046,1036,1037
台南市,1125,1194,1194,1191,1250,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
金門縣,54,63,59,60,79,76,77,80,76,74,65,68,61,60,66,66,60,91,84,84,81,80,90,87,86
連江縣,7,6,6,6,3,3,4,4,11,12,10,11,11,12,14,14,13,9,10,12,12,12,12,12,12
臺北市,0,0,0,0,0,0,4733,4715,5374,5293,5227,5306,5331,5346,5520,5343,5350,5449,5461,5365,5374,5388,5216,5262,5208
新北市,0,0,0,0,0,0,2261,2251,2743,2734,2730,2919,2897,2885,3129,3097,3093,3414,3383,3528,3481,3453,3429,3449,3438
臺中市,0,0,0,0,0,0,3526,3519,3500,3455,3302,3274,3090,2988,3217,2991,2916,3154,3066,2935,2932,2925,2692,2516,2512
臺南市,0,0,0,0,0,0,2256,2257,2429,2395,2333,2425,2407,2385,2469,2377,2275,2346,2329,2219,2195,2193,2178,2174,2160
臺東縣,0,0,0,0,0,0,0,0,363,349,337,334,326,324,352,315,310,316,308,304,298,295,330,335,334
桃園市,0,0,0,0,0,0,0,0,0,0,0,0,2751,2729,3259,3094,2991,3472,3389,3722,3558,3549,3684,3592,3582
