縣市,20090601,20091020,20100322,20100528,20101020,20110301,20110321,20110530,20131021,20140320,20140528,20141020,20150320,20150528,20151021,20160321,20160530,20161020,20170320,20171020,20180320,20180528,20181020,20190320,20190528
台北市,2018,1891,1865,1864,1963,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄市,92,82,82,82,87,87,177,177,169,166,166,145,145,145,90,117,117,89,90,89,89,89,89,84,85
台北縣,163,158,158,158,158,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宜蘭縣,178,178,177,177,174,172,172,172,136,155,155,148,148,148,128,142,142,139,140,142,170,170,169,195,195
桃園縣,227,107,107,107,113,113,113,173,113,174,175,112,0,0,0,0,0,0,0,0,0,0,0,0,0
新竹縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
苗栗縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
台中縣,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彰化縣,342,307,307,307,326,345,345,347,392,331,331,318,316,316,213,315,315,325,325,326,326,326,320,321,321
南投縣,66,61,60,60,119,120,120,120,171,171,170,160,160,159,118,161,161,165,165,110,157,157,155,154,154
雲林縣,145,148,176,176,143,142,171,171,170,178,178,174,175,175,178,167,167,147,177,117,175,175,177,173,174
嘉義縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
台南縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄縣,88,57,57,57,30,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
屏東縣,193,227,222,229,263,263,263,263,262,261,261,245,245,245,232,249,249,259,259,217,247,247,232,232,232
台東縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
花蓮縣,254,258,258,258,171,249,249,249,229,230,230,213,213,213,143,204,204,203,203,195,195,195,206,205,205
澎湖縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
基隆市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新竹市,430,432,432,432,316,370,370,426,391,390,390,403,404,396,353,380,380,374,365,273,362,362,276,351,350
台中市,719,669,671,671,685,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嘉義市,332,337,337,337,287,287,345,345,235,230,346,227,344,344,297,298,298,359,357,238,357,357,359,357,357
台南市,317,316,316,316,339,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
金門縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
連江縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
臺北市,0,0,0,0,0,0,1948,1951,1891,1859,1848,1842,1853,1853,1932,1817,1820,1793,1791,1646,1677,1675,1556,1549,1529
新北市,0,0,0,0,0,0,168,168,179,179,179,176,176,176,118,176,176,173,173,168,168,168,143,144,144
臺中市,0,0,0,0,0,0,681,681,748,753,752,736,736,735,775,730,730,763,771,726,764,763,659,750,750
臺南市,0,0,0,0,0,0,341,341,360,340,340,353,352,352,360,349,348,336,337,331,334,333,339,340,334
臺東縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃園市,0,0,0,0,0,0,0,0,0,0,0,0,170,172,122,112,113,167,167,157,159,158,176,175,175
