縣市,20090601,20091020,20100322,20100528,20101020,20110301,20110321,20110530,20131021,20140320,20140528,20141020,20150320,20150528,20151021,20160321,20160530,20161020,20170320,20171020,20180320,20180528,20181020,20190320,20190528
台北市,29,28,28,28,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄市,12,13,13,13,14,14,29,29,35,35,35,37,37,37,37,36,36,36,36,37,37,37,36,36,36
台北縣,34,37,37,37,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宜蘭縣,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8
桃園縣,17,22,22,22,27,27,27,27,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
新竹縣,4,7,7,7,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
苗栗縣,9,10,10,10,11,11,11,11,14,14,14,14,14,14,14,14,14,14,14,15,15,15,13,13,13
台中縣,27,27,27,27,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彰化縣,15,17,17,17,20,20,20,20,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
南投縣,13,15,15,15,17,17,17,17,17,17,17,17,17,17,16,16,16,15,15,15,15,15,15,15,15
雲林縣,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,18,18,19,19,19,19,19,19
嘉義縣,6,6,6,6,6,6,6,6,4,4,4,5,5,5,5,5,5,6,6,6,6,6,5,5,5
台南縣,19,19,20,20,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄縣,13,14,14,14,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
屏東縣,18,19,19,19,20,20,20,20,18,18,18,18,18,18,19,19,19,19,19,19,19,19,17,17,17
台東縣,5,6,6,6,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
花蓮縣,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
澎湖縣,5,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
基隆市,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
新竹市,11,12,12,12,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
台中市,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嘉義市,3,3,3,3,3,3,3,3,4,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6
台南市,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
金門縣,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
連江縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
臺北市,0,0,0,0,0,0,27,27,27,27,27,27,27,27,28,28,28,29,29,32,32,32,33,33,33
新北市,0,0,0,0,0,0,40,40,50,50,50,53,53,53,55,55,55,56,56,60,60,60,60,60,60
臺中市,0,0,0,0,0,0,40,40,44,44,44,45,45,45,45,45,45,45,45,44,44,44,42,42,42
臺南市,0,0,0,0,0,0,24,24,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
臺東縣,0,0,0,0,0,0,0,0,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6
桃園市,0,0,0,0,0,0,0,0,0,0,0,0,30,30,32,32,32,34,34,36,36,36,36,36,36
