縣市,20090601,20091020,20100322,20100528,20101020,20110301,20110321,20110530,20131021,20140320,20140528,20141020,20150320,20150528,20151021,20160321,20160530,20161020,20170320,20171020,20180320,20180528,20181020,20190320,20190528
台北市,38,37,37,37,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄市,11,12,12,12,12,12,18,18,19,19,19,20,20,20,25,25,25,27,27,27,27,27,28,28,28
台北縣,8,10,12,12,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宜蘭縣,7,7,7,7,7,7,7,7,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7
桃園縣,8,8,14,14,14,14,14,14,19,19,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0
新竹縣,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,6,6,6
苗栗縣,3,4,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,8,9,9,9,9,9,9
台中縣,7,8,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彰化縣,11,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14
南投縣,5,5,5,5,5,5,5,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7
雲林縣,3,3,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
嘉義縣,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
台南縣,7,8,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄縣,4,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
屏東縣,6,7,7,7,7,7,7,7,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,8,8
台東縣,3,3,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
花蓮縣,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5
澎湖縣,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
基隆市,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4
新竹市,4,5,5,5,5,5,5,5,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8
台中市,7,7,7,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嘉義市,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6
台南市,5,5,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
金門縣,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
連江縣,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
臺北市,0,0,0,0,0,0,36,36,36,36,36,36,36,36,37,37,37,37,37,38,38,38,38,38,38
新北市,0,0,0,0,0,0,15,14,19,19,18,17,17,17,17,17,17,19,19,20,20,20,23,24,24
臺中市,0,0,0,0,0,0,23,23,24,24,24,24,24,24,25,25,25,25,25,25,25,18,18,18,18
臺南市,0,0,0,0,0,0,19,19,22,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23
臺東縣,0,0,0,0,0,0,0,0,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5
桃園市,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21,21,21,22,22,22,22,22,24,24,24
