縣市,20090601,20091020,20100322,20100528,20101020,20110301,20110321,20110530,20131021,20140320,20140528,20141020,20150320,20150528,20151021,20160321,20160530,20161020,20170320,20171020,20180320,20180528,20181020,20190320,20190528
台北市,245,238,237,237,231,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄市,174,173,173,170,176,176,274,274,58,57,57,56,56,56,62,59,59,62,62,69,69,69,68,67,67
台北縣,330,350,350,350,345,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宜蘭縣,44,45,45,45,42,42,42,42,52,50,50,55,55,55,61,57,57,65,65,66,64,64,54,54,54
桃園縣,302,296,295,295,342,331,303,304,62,61,61,60,0,0,0,0,0,0,0,0,0,0,0,0,0
新竹縣,0,0,0,0,0,0,0,0,50,50,49,49,48,45,59,53,53,47,47,38,37,37,20,37,34
苗栗縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
台中縣,86,87,87,87,88,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彰化縣,90,88,88,87,88,89,89,89,0,0,0,0,0,0,0,0,0,12,12,26,26,26,26,26,26
南投縣,76,82,81,79,79,79,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
雲林縣,69,56,57,57,53,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嘉義縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
台南縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄縣,151,120,119,119,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
屏東縣,83,85,85,85,79,79,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
台東縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
花蓮縣,42,49,49,49,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
澎湖縣,18,20,20,20,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
基隆市,65,78,78,78,74,75,75,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新竹市,89,79,79,79,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
台中市,306,299,299,299,281,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嘉義市,100,100,98,98,111,83,83,83,39,57,56,56,56,56,64,64,64,69,69,68,68,68,65,65,65
台南市,89,88,88,88,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
金門縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
連江縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
臺北市,0,0,0,0,0,0,230,230,111,110,104,120,120,127,134,127,127,135,132,129,129,129,125,124,123
新北市,0,0,0,0,0,0,345,343,0,0,0,0,0,0,23,22,22,40,40,41,41,41,45,46,46
臺中市,0,0,0,0,0,0,366,366,44,62,62,67,67,67,70,68,68,71,70,69,69,69,64,64,64
臺南市,0,0,0,0,0,0,86,86,59,59,59,66,66,66,72,71,71,68,66,60,60,60,59,59,59
臺東縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃園市,0,0,0,0,0,0,0,0,0,0,0,0,60,60,61,59,59,64,66,69,70,70,67,67,67
