縣市,20090601,20091020,20100322,20100528,20101020,20110301,20110321,20110530,20131021,20140320,20140528,20141020,20150320,20150528,20151021,20160321,20160530,20161020,20170320,20171020,20180320,20180528,20181020,20190320,20190528
台北市,1720,1854,1807,1807,2087,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄市,934,1044,1066,1059,1212,1194,2032,2025,2349,2328,2318,2414,2374,2350,2455,2302,2295,2313,2273,2366,2349,2339,2324,2304,2289
台北縣,1251,1343,1338,1329,1551,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宜蘭縣,424,495,496,486,552,543,545,545,499,487,464,497,478,470,501,454,449,463,437,464,416,416,385,384,377
桃園縣,976,1021,1059,1051,1205,1213,1209,1208,1844,1795,1710,1923,0,0,0,0,0,0,0,0,0,0,0,0,0
新竹縣,301,337,331,332,370,368,367,366,516,511,477,526,510,494,554,509,462,566,547,564,548,546,598,587,567
苗栗縣,451,481,474,472,522,513,504,498,674,663,647,762,738,723,807,793,756,785,771,718,711,709,654,648,646
台中縣,1334,1427,1434,1428,1450,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彰化縣,977,1021,1002,993,1046,1032,1027,1027,1115,1079,964,1047,1005,944,1051,978,881,979,955,924,923,896,929,968,984
南投縣,395,432,428,429,486,476,479,471,550,526,519,522,487,446,494,470,446,428,416,467,454,454,480,455,447
雲林縣,430,487,487,481,545,533,526,524,664,634,581,659,633,630,699,673,598,715,713,753,729,724,810,789,786
嘉義縣,318,301,294,292,323,318,318,315,376,375,326,361,330,306,303,285,285,326,313,342,321,315,322,330,326
台南縣,815,891,891,889,934,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄縣,882,874,875,845,876,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
屏東縣,539,554,551,547,563,570,569,562,529,517,507,599,584,580,635,617,613,653,634,644,631,629,679,667,659
台東縣,231,267,262,262,280,277,277,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
花蓮縣,315,317,309,297,343,333,332,328,433,401,379,416,403,378,429,400,370,378,345,372,367,360,410,422,423
澎湖縣,64,73,70,60,66,68,67,67,73,74,66,70,59,62,63,58,56,73,72,83,81,81,101,100,100
基隆市,233,255,248,249,247,254,256,257,279,273,268,270,276,282,293,281,267,272,280,308,309,307,319,324,316
新竹市,504,596,589,580,633,624,625,615,698,682,669,763,748,737,860,775,695,846,799,801,778,775,786,747,756
台中市,726,810,814,810,831,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嘉義市,219,240,232,230,257,246,226,224,371,341,320,354,346,322,370,352,335,419,417,426,420,417,450,444,445
台南市,581,649,649,646,693,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
金門縣,54,63,59,60,79,76,77,80,76,74,65,68,61,60,66,66,60,91,84,84,81,80,90,87,86
連江縣,7,6,6,6,3,3,4,4,11,12,10,11,11,12,14,14,13,9,10,12,12,12,12,12,12
臺北市,0,0,0,0,0,0,2089,2069,2792,2749,2698,2779,2733,2727,2797,2773,2768,2879,2889,2969,2939,2941,2947,2910,2879
新北市,0,0,0,0,0,0,1516,1508,1986,1984,1981,2133,2118,2106,2346,2301,2297,2578,2546,2807,2763,2733,2826,2792,2782
臺中市,0,0,0,0,0,0,2244,2237,2255,2214,2061,2069,1890,1788,1942,1782,1707,1873,1807,1747,1707,1700,1605,1310,1306
臺南市,0,0,0,0,0,0,1602,1603,1778,1766,1704,1776,1756,1735,1813,1714,1617,1688,1672,1588,1566,1565,1552,1547,1536
臺東縣,0,0,0,0,0,0,0,0,290,285,274,273,265,263,282,254,249,256,249,241,237,234,265,270,268
桃園市,0,0,0,0,0,0,0,0,0,0,0,0,1902,1878,2434,2334,2230,2668,2585,2900,2763,2756,2871,2778,2766
