縣市,20090601,20091020,20100322,20100528,20101020,20110301,20110321,20110530,20131021,20140320,20140528,20141020,20150320,20150528,20151021,20160321,20160530,20161020,20170320,20171020,20180320,20180528,20181020,20190320,20190528
台北市,475,564,555,564,678,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄市,163,177,178,178,139,134,437,436,609,576,571,598,703,697,885,831,827,569,676,685,666,666,668,631,631
台北縣,66,48,116,115,93,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宜蘭縣,265,214,214,212,136,131,149,151,372,357,335,377,360,351,385,346,340,280,327,315,305,308,285,286,282
桃園縣,117,80,146,141,95,92,91,92,833,867,809,964,0,0,0,0,0,0,0,0,0,0,0,0,0
新竹縣,17,12,77,77,48,47,47,47,239,262,234,278,260,242,287,250,222,194,278,306,294,291,286,325,323
苗栗縣,23,31,123,120,98,97,93,94,321,320,302,387,371,360,417,409,385,375,442,417,413,412,393,395,395
台中縣,205,214,358,356,247,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彰化縣,335,245,532,521,367,361,358,358,702,676,591,681,638,582,649,591,515,479,605,593,570,557,583,574,569
南投縣,49,73,81,81,82,80,80,79,119,114,112,143,137,133,155,151,136,103,123,135,125,126,137,128,126
雲林縣,0,0,1,1,0,22,21,21,243,225,201,238,225,216,263,238,215,211,275,298,268,267,347,336,336
嘉義縣,0,0,0,0,0,0,0,0,42,42,32,37,36,30,26,26,26,21,35,41,36,36,70,68,70
台南縣,222,180,219,219,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄縣,49,68,390,381,316,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
屏東縣,85,88,117,117,76,76,76,72,150,146,142,187,183,183,235,227,218,189,228,234,218,224,257,250,248
台東縣,29,15,21,21,12,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
花蓮縣,55,38,38,38,26,26,26,26,172,151,136,149,134,125,169,155,144,124,132,153,170,170,211,210,208
澎湖縣,25,14,13,13,10,11,10,10,29,29,21,28,20,20,28,23,22,17,32,38,35,35,46,44,44
基隆市,0,21,31,31,31,34,34,34,99,103,102,106,108,105,115,113,111,87,119,138,135,135,160,156,152
新竹市,49,52,76,73,47,47,47,46,311,288,282,320,308,297,347,326,287,234,320,277,280,282,302,292,294
台中市,321,287,284,283,196,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嘉義市,21,13,48,48,34,33,28,28,230,206,190,219,211,189,223,209,189,136,246,317,306,304,331,335,337
台南市,135,109,158,157,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
金門縣,25,22,21,21,13,12,12,12,38,35,27,33,24,25,34,34,29,32,43,44,46,45,56,55,54
連江縣,0,0,0,0,1,1,3,3,11,11,9,11,11,12,14,14,13,7,10,12,12,12,12,12,12
臺北市,0,0,0,0,0,0,693,687,1333,1317,1294,1353,1342,1333,1362,1360,1356,1418,1455,1529,1520,1512,1545,1539,1531
新北市,0,0,0,0,0,0,92,91,468,467,406,332,292,285,353,371,385,407,449,586,607,602,511,656,753
臺中市,0,0,0,0,0,0,453,450,1206,1227,1124,1131,1031,950,1078,978,901,758,954,892,872,558,561,542,539
臺南市,0,0,0,0,0,0,225,225,861,908,871,981,967,946,1019,968,906,743,943,826,839,847,833,834,824
臺東縣,0,0,0,0,0,0,0,0,87,82,75,80,79,79,94,90,87,58,79,80,79,78,149,146,145
桃園市,0,0,0,0,0,0,0,0,0,0,0,0,943,928,1276,1237,1172,1171,1403,1531,1498,1497,1361,1321,1317
