縣市,20090601,20091020,20100322,20100528,20101020,20110301,20110321,20110530,20131021,20140320,20140528,20141020,20150320,20150528,20151021,20160321,20160530,20161020,20170320,20171020,20180320,20180528,20181020,20190320,20190528
台北市,213,213,213,212,252,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄市,48,48,42,40,35,35,49,49,53,56,56,57,56,57,46,42,45,41,42,39,39,38,36,40,40
台北縣,28,28,23,23,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
宜蘭縣,56,56,56,52,74,74,74,69,41,41,41,41,41,41,41,41,41,28,28,25,25,25,25,23,23
桃園縣,28,28,28,28,33,33,31,29,39,43,41,35,0,0,0,0,0,0,0,0,0,0,0,0,0
新竹縣,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
苗栗縣,3,3,0,0,0,0,0,0,5,5,5,5,4,4,5,6,6,5,5,5,5,5,5,5,5
台中縣,3,3,3,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
彰化縣,39,39,39,39,42,42,42,41,26,28,28,14,17,17,18,21,21,19,19,21,21,24,24,24,24
南投縣,11,11,11,11,11,11,11,8,7,13,13,13,13,13,13,13,13,11,9,9,9,9,9,10,10
雲林縣,51,51,51,50,50,50,50,50,39,40,40,22,29,29,28,28,28,26,13,13,13,20,23,23,23
嘉義縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
台南縣,21,21,21,21,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高雄縣,9,9,9,9,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
屏東縣,40,40,40,39,40,40,40,40,38,53,53,52,47,47,46,58,58,58,56,44,44,45,43,43,43
台東縣,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
花蓮縣,28,28,28,27,27,27,27,27,23,47,47,45,45,45,41,41,41,37,37,27,27,43,46,45,45
澎湖縣,6,6,6,6,6,6,6,6,7,7,7,8,8,8,8,8,8,7,7,6,6,6,6,7,7
基隆市,4,4,4,4,3,3,3,3,6,6,6,3,3,3,3,4,4,3,4,4,4,4,4,4,4
新竹市,17,17,17,17,12,12,12,12,105,105,103,110,110,110,125,43,52,45,43,42,42,43,37,38,38
台中市,91,91,91,91,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
嘉義市,43,43,43,43,43,43,43,43,39,39,39,37,40,45,47,47,47,46,46,46,46,48,41,41,41
台南市,39,39,39,39,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
金門縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
連江縣,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
臺北市,0,0,0,0,0,0,253,233,173,173,175,181,180,181,184,167,169,162,166,177,177,176,187,183,183
新北市,0,0,0,0,0,0,20,19,27,26,35,40,40,45,30,30,29,29,29,33,33,33,32,32,50
臺中市,0,0,0,0,0,0,98,99,48,59,58,46,49,49,48,51,48,46,46,55,55,38,63,63,74
臺南市,0,0,0,0,0,0,50,48,56,55,54,51,51,51,50,58,58,50,50,50,50,63,63,63,63
臺東縣,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,3,3,3,5,5,5,5,3,3,3
桃園市,0,0,0,0,0,0,0,0,0,0,0,0,36,32,54,50,49,50,51,50,50,50,48,48,48
